#Model files used:,C:/Users/rringuet/Kamodo_Data/CTIPe/Data/2015-03-18,C:/Users/rringuet/Kamodo_Data/CTIPe/Data/2015-03-19,C:/Users/rringuet/Kamodo_Data/CTIPe/Data/2015-03-20,
#Model used:, CTIPe
#Coordinates:, GDZ, sph
#utc_time,c1,c2,c3,net_idx,rho,
#[s],[deg],[deg],[km],[],[kg/m**3],
1426734486.7531054,147.16506986631248,18.345721393339716,301.019870200897,3724,2.948510057987373e-11,
1426734506.7549188,148.50963621160463,19.797099763262075,301.36227664377014,3725,2.9489891665564664e-11,
1426734526.7567322,149.85420255689587,21.237677803736524,301.73066467685834,3726,2.942167651532457e-11,
1426734546.7585456,151.19876890218802,22.666669605836017,302.12483317727157,3727,2.929305743345724e-11,
1426734566.760359,152.54333524747926,24.08329558151869,302.5445669575573,3728,2.9102594314413154e-11,
1426734586.7621725,153.8879015927714,25.48678288893267,302.989636883097,3729,2.881931882409874e-11,
1426734606.7639859,155.23246793806265,26.87636585404098,303.45979999711,3730,2.8481833277016367e-11,
1426734626.7657993,156.5770342833548,28.25128638833577,303.9547996531993,3731,2.8101632287643056e-11,
1426734646.7676127,157.92160062864605,29.610794402414516,304.4743656553653,3732,2.7702433187063646e-11,
1426734666.769426,159.2661669739382,30.954148215191825,305.01821440541124,3733,2.7288700446606564e-11,
1426734686.7712395,160.61073331922944,32.2806149585245,305.5860490576608,3734,2.6864176182610003e-11,
1426734706.773053,161.9552996645216,33.589470977028725,306.1775596809022,3735,2.6442265442724186e-11,
1426734726.7748663,163.29986600981283,34.88000222287074,306.7924234274723,3736,2.5949215571624142e-11,
1426734746.7766798,164.64443235510498,36.151504645316564,307.4303047093852,3737,2.5445692721420926e-11,
1426734766.7784932,165.98899870039622,37.40328457482781,308.09085538141426,3738,2.4952273976615768e-11,
1426734786.7803066,167.33356504568837,38.63465910149355,308.77371493102146,3739,2.4459327802018898e-11,
1426734806.7821198,168.67813139097962,39.844956447592715,309.4785106750368,3740,2.3954385656497622e-11,
1426734826.7839332,170.02269773627177,41.03351633408331,310.20485796297487,3741,2.3442881706712078e-11,
1426734846.7857466,171.367264081563,42.19969034081809,310.9523603868824,3742,2.2910105822702206e-11,
1426734866.78756,172.71183042685516,43.34284226029101,311.72060999759816,3743,2.2350555578064275e-11,
1426734886.7893734,174.0563967721464,44.46234844472107,312.50918752731064,3744,2.176437199471957e-11,
1426734906.7911868,175.40096311743855,45.55759814628379,313.3176626182899,3745,2.113578921117468e-11,
1426734926.7930002,176.7455294627298,46.627993850305444,314.1455940576693,3746,2.0478601270110304e-11,
1426734946.7948136,178.09009580802194,47.672951601238026,314.99253001815055,3747,1.980021784625124e-11,
1426734966.796627,179.43466215331318,48.69190132123655,315.85800830449773,3748,1.910886988740782e-11,
1426734986.7984405,-179.22077150139467,49.684287121165774,316.74155660568886,3749,1.835551397242383e-11,
1426735006.8002539,-177.87620515610342,50.64956760386624,317.6426927525855,3750,1.7573692557797775e-11,
1426735026.8020673,-176.53163881081127,51.58721615951389,318.5609249809809,3751,1.680384382674843e-11,
1426735046.8038807,-175.18707246552003,52.49672125291269,319.495752199882,3752,1.6046061229398697e-11,
1426735066.805694,-173.84250612022788,53.37758670256337,320.44666426488106,3753,1.5313191774595332e-11,
1426735086.8075075,-172.49793977493664,54.22933195135555,321.4131422564644,3754,1.4582520607342214e-11,
1426735106.809321,-171.1533734296445,55.051492328736316,322.39465876311033,3755,1.3867954141814789e-11,
1426735126.8111343,-169.80880708435325,55.843619304211764,323.3906781690186,3756,1.3562259966938331e-11,
1426735146.8129478,-168.4642407390611,56.60528073204331,324.4006569463167,3757,1.3321042958576627e-11,
1426735166.8147612,-167.11967439376986,57.33606108700518,325.42404395158155,3758,1.3081607189945216e-11,
1426735186.8165746,-165.7751080484777,58.03556169107471,326.4602807265166,3759,1.2844371166253819e-11,
1426735206.818388,-164.43054170318646,58.70340093093165,327.50880180261964,3760,1.2613919542073999e-11,
1426735226.8202014,-163.0859753578943,59.33921446614759,328.5690350096741,3761,1.2390748224858221e-11,
1426735246.8220146,-161.74140901260307,59.94265542795232,329.64040178789804,3762,1.2166173195686146e-11,
1426735266.823828,-160.39684266731092,60.51339460846859,330.72231750357713,3763,1.19485802457902e-11,
1426735286.8256414,-159.05227632201968,61.05112064031166,331.814191768013,3764,1.1733119026448632e-11,
1426735306.8274548,-157.70770997672753,61.55554016645618,332.9154287596099,3765,1.1515566544445097e-11,
1426735326.8292682,-156.3631436314363,62.026378000277504,334.0254275489261,3766,1.1303035505076853e-11,
1426735346.8310816,-155.01857728614414,62.46337727567995,335.14358242651144,3767,1.108577709219697e-11,
1426735366.832895,-153.6740109408529,62.86629958723041,336.2692832333531,3768,1.0870851109207291e-11,
1426735386.8347085,-152.32944459556074,63.23492512022077,337.4019156937481,3769,1.0652374394209614e-11,
1426735406.8365219,-150.9848782502695,63.56905277058796,338.54086175042227,3770,1.043696092835937e-11,
1426735426.8383353,-149.64031190497735,63.86850025462652,339.68549990171226,3771,1.0222426414320309e-11,
1426735446.8401487,-148.2957455596852,64.13310420843378,340.8352055406261,3772,1.0007352753033728e-11,
1426735466.841962,-146.95117921439396,64.36272027703302,341.9893512955984,3773,9.794899290507694e-12,
1426735486.8437755,-145.6066128691018,64.55722319312669,343.14730737275363,3774,9.58062184801197e-12,
1426735506.845589,-144.26204652381057,64.71650684543599,344.308441899491,3775,9.371651419926346e-12,
1426735526.8474023,-142.91748017851842,64.84048433659001,345.4721212692027,3776,9.158293311930346e-12,
1426735546.8492157,-141.57291383322718,64.92908803053272,346.6377104869394,3777,8.947548017580249e-12,
1426735566.8510292,-140.22834748793503,64.98226958942196,347.80457351583186,3778,8.73543074958675e-12,
1426735586.8528426,-138.88378114264378,65.0,348.972073624082,3779,8.519466956891218e-12,
1426735606.854656,-137.53921479735163,65.0,348.9718016139269,3780,8.501607778789587e-12,
1426735626.8564694,-136.1946484520604,64.98226958942196,350.139301722177,3781,8.29045470280115e-12,
1426735646.8582828,-134.85008210676824,64.92908803053274,351.30616475106945,3782,8.073932093869825e-12,
1426735666.8600962,-133.505515761477,64.84048433659001,352.47175396880607,3783,7.853843703428898e-12,
1426735686.8619096,-132.16094941618485,64.71650684543599,353.6354333385179,3784,7.635552921734638e-12,
1426735706.8637228,-130.8163830708936,64.5572231931267,354.79656786525516,3785,7.415414948249109e-12,
1426735726.8655362,-129.47181672560146,64.36272027703302,355.95452394241045,3786,7.191534772298328e-12,
1426735746.8673496,-128.12725038031022,64.13310420843378,357.10866969738277,3787,6.967393066084907e-12,
1426735766.869163,-126.78268403501806,63.86850025462653,358.2583753362966,3788,6.74414255596983e-12,
1426735786.8709764,-125.43811768972682,63.56905277058796,359.4030134875865,3789,6.519173713189606e-12,
1426735806.8727899,-124.09355134443467,63.23492512022077,360.5419595442608,3790,6.290460607540355e-12,
1426735826.8746033,-122.74898499914343,62.866299587230415,361.6745920046558,3791,6.057591982431008e-12,
1426735846.8764167,-121.40441865385128,62.46337727567995,362.80029281149746,3792,5.822362773097693e-12,
1426735866.87823,-120.05985230856004,62.02637800027751,363.9184476890828,3793,5.581078148006021e-12,
1426735886.8800435,-118.71528596326789,61.5555401664562,365.028446478399,3794,5.345091998360866e-12,
1426735906.881857,-117.37071961797665,61.051120640311666,366.1296834699959,3795,5.104532000600133e-12,
1426735926.8836703,-116.0261532726845,60.513394608468595,367.2215577344317,3796,4.864828071913748e-12,
1426735946.8854837,-114.68158692739325,59.94265542795233,368.30347345011086,3797,4.698655014032651e-12,
1426735966.8872972,-113.3370205821011,59.33921446614759,369.3748402283347,3798,4.631566320419795e-12,
1426735986.8891106,-111.99245423680986,58.70340093093166,370.43507343538926,3799,4.563374486052802e-12,
1426736006.890924,-110.64788789151771,58.035561691074726,371.48359451149224,3800,4.496622941778575e-12,
1426736026.8927374,-109.30332154622647,57.33606108700518,372.51983128642735,3801,4.427168047330233e-12,
1426736046.8945508,-107.95875520093432,56.60528073204332,373.54321829169214,3802,4.357301342311971e-12,
1426736066.8963642,-106.61418885564308,55.843619304211785,374.5531970689903,3803,4.290174591437501e-12,
1426736086.8981776,-105.26962251035093,55.051492328736316,375.54921647489857,3804,4.2193784790564784e-12,
1426736106.899991,-103.92505616505969,54.229331951355555,376.5307329815445,3805,4.150539736007536e-12,
1426736126.9018044,-102.58048981976754,53.37758670256339,377.4972109731278,3806,4.075981939521696e-12,
1426736146.9036176,-101.2359234744763,52.49672125291272,378.4481230381268,3807,3.999292567996535e-12,
1426736166.905431,-99.89135712918414,51.5872161595139,379.382950257028,3808,3.922147439185969e-12,
1426736186.9072444,-98.5467907838929,50.64956760386626,380.3011824854234,3809,3.841987011283951e-12,
1426736206.9090579,-97.20222443860075,49.6842871211658,381.20231863232004,3810,3.760905504320584e-12,
1426736226.9108713,-95.85765809330951,48.69190132123656,382.0858669335111,3811,3.6778686436873045e-12,
1426736246.9126847,-94.51309174801736,47.67295160123805,382.9513452198583,3812,3.592887501316322e-12,
1426736266.914498,-93.16852540272612,46.62799385030549,383.79828118033953,3813,3.506598998874219e-12,
1426736286.9163115,-91.82395905743397,45.557598146283794,384.626212619719,3814,3.4178721949214454e-12,
1426736306.918125,-90.47939271214273,44.462348444721094,385.43468771069814,3815,3.331942819427535e-12,
1426736326.9199383,-89.13482636685058,43.342842260291036,386.2232652404107,3816,3.250511292897183e-12,
1426736346.9217517,-87.79026002155842,42.199690340818094,386.99151485112645,3817,3.17036134284196e-12,
1426736366.9235651,-86.44569367626718,41.03351633408332,387.73901727503403,3818,3.0959021357117048e-12,
1426736386.9253786,-85.10112733097503,39.84495644759275,388.4653645629721,3819,3.0217779321078504e-12,
1426736406.927192,-83.75656098568379,38.634659101493554,389.17016030698744,3820,2.954933743459957e-12,
1426736426.9290054,-82.41199464039164,37.40328457482783,389.85301985659464,3821,2.8881922035555257e-12,
1426736446.9308188,-81.0674282951004,36.15150464531661,390.51357052862363,3822,2.824842037877437e-12,
1426736466.9326322,-79.72286194980825,34.88000222287074,391.1514518105366,3823,2.758398177916665e-12,
1426736486.9344456,-78.378295604517,33.58947097702874,391.7663155571067,3824,2.689235367306712e-12,
1426736506.936259,-77.03372925922486,32.28061495852454,392.3578261803481,3825,2.6158657971117978e-12,
1426736526.9380724,-75.68916291393361,30.954148215191825,392.9256608325976,3826,2.5347917934049837e-12,
1426736546.9398859,-74.34459656864146,29.61079440241453,393.4695095826436,3827,2.450864717310052e-12,
1426736566.9416993,-73.00003022335022,28.25128638833581,393.98907558480954,3828,2.3628481832437498e-12,
1426736586.9435124,-71.65546387805807,26.876365854040984,394.4840752408989,3829,2.2750060384391773e-12,
1426736606.9453259,-70.31089753276683,25.486782888932684,394.95423835491187,3830,2.188304080893478e-12,
1426736626.9471393,-68.96633118747468,24.08329558151872,395.3993082804516,3831,2.1092884494737157e-12,
1426736646.9489527,-67.62176484218344,22.66666960583607,395.81904206073733,3832,2.0535687045640718e-12,
1426736666.950766,-66.27719849689129,21.23767780373654,396.21321056115056,3833,2.0708620504295942e-12,
1426736686.9525795,-64.93263215160005,19.797099763262104,396.58159859423876,3834,2.0886316340795984e-12,
1426736706.954393,-63.588065806307895,18.34572139333976,396.9240050371119,3835,2.1061077959975817e-12,
1426736726.9562063,-62.243499461016654,16.884334495028064,397.2402429411647,3836,2.1215563803533478e-12,
1426736746.9580197,-60.8989331157245,15.41373632954916,397.530139634067,3837,2.1344748487400168e-12,
1426736766.9598331,-59.55436677043326,13.934729183342114,397.7935368139652,3838,2.1442311499946818e-12,
1426736786.9616466,-58.20980042514111,12.44811993037464,398.03029063584404,3839,2.149397382605198e-12,
1426736806.96346,-56.86523407984987,10.954719591952067,398.2402717900014,3840,2.1527462976016237e-12,
1426736826.9652734,-55.52066773455772,9.455342894263874,398.42336557259324,3841,2.155360486440416e-12,
1426736846.9670868,-54.17610138926648,7.950807823908867,398.5794719482107,3842,2.1580543799384704e-12,
1426736866.9689002,-52.83153504397433,6.441935181641719,398.70850560445416,3843,2.1613381265109543e-12,
1426736886.9707136,-51.486968698683086,4.92954813458417,398.8103959984758,3844,2.164427884359165e-12,
1426736906.972527,-50.142402353390935,3.414471767145377,398.88508739546415,3845,2.1666927703957773e-12,
1426736926.9743404,-48.797836008099694,1.89753263089618,398.9325388990505,3846,2.1676006603255253e-12,
1426736946.9761539,-47.45326966280754,0.37955829364293686,398.95272447361947,3847,2.1665879657149667e-12,
1426736966.9779673,-46.1087033175163,-1.138623112052909,398.9456329585135,3848,2.165465204241865e-12,
1426736986.9797807,-44.76413697222415,-2.6561833406635134,398.91126807412087,3849,2.1651906167909347e-12,
1426737006.981594,-43.41957062693291,-4.172294485544857,398.8496484198465,3850,2.1663575585230088e-12,
1426737026.9834075,-42.07500428164076,-5.686129430602177,398.7608074639648,3851,2.170195180036575e-12,
1426737046.9852207,-40.73043793634952,-7.196862301523976,398.644793525361,3852,2.1754442898256445e-12,
1426737066.987034,-39.38587159105737,-8.703668916338694,398.501669747171,3853,2.1805645890515525e-12,
1426737086.9888475,-38.041305245766125,-10.205727235048133,398.3315140623331,3854,2.1846913606180018e-12,
1426737106.990661,-36.696738900473974,-11.702217808092193,398.13441915107205,3855,2.186394080638166e-12,
1426737126.9924743,-35.35217255518273,-13.192324223400524,397.910492390337,3856,2.1848266039355034e-12,
1426737146.9942877,-34.00760620989058,-14.675233551787008,397.6598557952221,3857,2.1804880305962095e-12,
1426737166.9961011,-32.66303986459934,-16.15013679044422,397.3826459524005,3858,2.1737320881562425e-12,
1426737186.9979146,-31.31847351930719,-17.616229304295707,397.07901394561014,3859,2.1652787197390597e-12,
1426737206.999728,-29.97390717401595,-19.07271126496559,396.74912527322925,3860,2.1566774760518504e-12,
1426737227.0015414,-28.629340828723798,-20.518788087125788,396.39315975798877,3861,2.14781392555191e-12,
1426737247.0033548,-27.284774483432557,-21.95367086198297,396.0113114488697,3862,2.1385639582619797e-12,
1426737267.0051682,-25.940208138140406,-23.37657678766852,395.6037885152397,3863,2.1264591631513063e-12,
1426737287.0069816,-24.595641792848255,-24.786729596296986,395.1708131332859,3864,2.1118654537918547e-12,
1426737307.008795,-23.251075447557014,-26.18335997745996,394.7126213648065,3865,2.095066552116748e-12,
1426737327.0106084,-21.906509102264863,-27.56570599792407,394.22946302842684,3866,2.0758432546973035e-12,
1426737347.0124218,-20.56194275697362,-28.933013517304573,393.7216015633109,3867,2.056635275446601e-12,
1426737367.0142353,-19.21737641168147,-30.284536599487502,393.18931388544155,3868,2.037978067786563e-12,
1426737387.0160487,-17.87281006639023,-31.61953791957581,392.6328902365485,3869,2.0210903836420377e-12,
1426737407.017862,-16.52824372109808,-32.937289166137894,392.05263402576736,3870,2.00645658893446e-12,
1426737427.0196755,-15.183677375806838,-34.23707143853868,391.44886166411345,3871,2.0280767541880568e-12,
1426737447.021489,-13.839111030514687,-35.51817563913651,390.8219023918644,3872,2.0804338924181167e-12,
1426737467.0233023,-12.494544685223445,-36.779902860132346,390.1720980989419,3873,2.1405760920352894e-12,
1426737487.0251155,-11.149978339931295,-38.021564764859576,389.499803138394,3874,2.2061305304901653e-12,
1426737507.026929,-9.805411994640053,-39.24248396330677,388.8053841330768,3875,2.293286314470034e-12,
1426737527.0287423,-8.460845649347903,-40.44199438166867,388.08921977564364,3876,2.3877435939495104e-12,
